© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	E2F6vsEGFP - 2023-01-29 06:52 PM
Date	Sun Jan 29 15:52:42 PST 2023
Analysis ID	40216311

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->E2F6vsEGFP - 2023-01-29 06:52 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Sucrose Degradation V (Mammalian)	6.21E-01		9.09E-02	TPI1	
Neuropathic Pain Signaling In Dorsal Horn Neurons	6.25E-01	1.0	3.96E-02	CAMK2D,FOS,GRIA1,GRIA2	
Ephrin Receptor Signaling	6.38E-01	-1.1338934190276817	3.47E-02	CFL1,GNAO1,GNG11,GNG3,GNG5,ITGB1,RHOA	
Calcium Transport I	6.57E-01		1.00E-01	ANXA5	
Ketolysis	6.57E-01		1.00E-01	ACAT2	
Salvage Pathways of Pyrimidine Ribonucleotides	6.66E-01	-2.0	4.12E-02	CDK1,CDK4,CDK6,NME4	
Pyridoxal 5'-phosphate Salvage Pathway	6.69E-01		4.62E-02	CDK1,CDK4,CDK6	
Neurovascular Coupling Signaling Pathway	6.72E-01	1.414213562373095	3.45E-02	APP,CACNB4,GAD1,GJA1,GRIA1,GRIA2,MAPT,RHOA	
G Beta Gamma Signaling	6.74E-01	0.4472135954999579	3.88E-02	CACNB4,GNAO1,GNG11,GNG3,GNG5	
Leucine Degradation I	6.98E-01		1.11E-01	ACADM	
Role of JAK2 in Hormone-like Cytokine Signaling	7.09E-01		4.84E-02	CCND2,FOS,NPY	
Epithelial Adherens Junction Signaling	7.2E-01	0.0	3.82E-02	CFL1,CTNNB1,ECT2,RHOA,YWHAB,YWHAG	
Semaphorin Signaling in Neurons	7.23E-01		4.92E-02	CFL1,ITGB1,RHOA	
Myelination Signaling Pathway	7.36E-01	-1.507556722888818	3.36E-02	ADAM17,ASCL1,CTNNB1,FOS,HES5,ID2,ITGB1,LMNB1,OLIG1,PDGFRA,RHOA	
Relaxin Signaling	7.38E-01		3.87E-02	FOS,GAD1,GNAO1,GNG11,GNG3,GNG5	
IL-33 Signaling Pathway	7.57E-01		3.76E-02	FOS,H2AC20,H2AX,H2AZ1,H2AZ2,MACROH2A1,MAPK10	
Semaphorin Neuronal Repulsive Signaling Pathway	7.83E-01	0.0	4.00E-02	CFL1,ITGB1,MAPT,MYL6,RHOA,VCAN	
CD27 Signaling in Lymphocytes	7.83E-01		5.26E-02	FOS,MAPK10,SIVA1	
PAK Signaling	7.92E-01	-1.0	4.27E-02	CFL1,ITGB1,MAPK10,MYL6,PDGFRA	
HIPPO signaling	7.92E-01		4.65E-02	PPP1CA,TEAD2,YWHAB,YWHAG	
Neuroinflammation Signaling Pathway	7.96E-01	0.9045340337332909	3.47E-02	APP,BIRC5,CTNNB1,FOS,GAD1,GAD2,GRIA1,HMGB1,MAPK10,MAPT,TLR10	
Bladder Cancer Signaling	8.03E-01		4.31E-02	CDK4,CDKN1A,E2F1,E2F6,PA2G4	
Role of Tissue Factor in Cancer	8.03E-01		4.31E-02	CCN1,CFL1,EGR1,ITGB1,PDIA6	
CDK5 Signaling	8.14E-01	0.0	4.35E-02	EGR1,ITGB1,MAPK10,MAPT,PPP1CA	
Regulation of Actin-based Motility by Rho	8.14E-01	-2.0	4.35E-02	CFL1,ITGB1,MYL6,PFN1,RHOA	
IL-8 Signaling	8.32E-01	-0.8164965809277261	3.81E-02	CCND2,FOS,GNAO1,GNG11,GNG3,GNG5,MAPK10,RHOA	
Neutrophil Extracellular Trap Signaling Pathway	8.48E-01	-2.138089935299395	3.39E-02	COL1A2,H3-3A/H3-3B,H4C3,HMGB1,ITGB1,MAPK10,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6	
HIF1α Signaling	8.48E-01	-1.1338934190276817	3.85E-02	CAMK2D,CDKN1A,LDHA,PKM,RACK1,RAN,SAT2,VIM	
Apelin Liver Signaling Pathway	8.49E-01		7.41E-02	COL1A2,MAPK10	
Pentose Phosphate Pathway (Non-oxidative Branch)	8.58E-01		1.67E-01	TALDO1	
Pyruvate Fermentation to Lactate	8.58E-01		1.67E-01	LDHA	
Rapoport-Luebering Glycolytic Shunt	8.58E-01		1.67E-01	PGAM1	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	8.58E-01		1.67E-01	SEPHS1	
Chemokine Signaling	8.58E-01	0.0	4.94E-02	CAMK2D,CFL1,FOS,RHOA	
WNT/β-catenin Signaling	8.6E-01	-0.4472135954999579	4.02E-02	CTNNB1,GJA1,GNAO1,PIN1,RPS27A,SOX11,TLE1	
UVB-Induced MAPK Signaling	8.68E-01		5.77E-02	FOS,H3-3A/H3-3B,MAPK10	
Apelin Endothelial Signaling Pathway	8.71E-01		4.26E-02	FOS,GNAO1,GNG11,GNG3,GNG5,MAPK10	
IL-17A Signaling in Gastric Cells	8.75E-01		7.69E-02	FOS,MAPK10	
Colorectal Cancer Metastasis Signaling	8.77E-01	-0.7071067811865475	3.69E-02	BIRC5,CTNNB1,FOS,GNAO1,GNG11,GNG3,GNG5,MAPK10,RHOA,TLR10	
MSP-RON Signaling In Cancer Cells Pathway	8.81E-01	-0.8164965809277261	4.29E-02	CTNNB1,FOS,ITGB1,VIM,YWHAB,YWHAG	
Glucocorticoid Receptor Signaling	8.89E-01		3.26E-02	BRCA1,BRD7,CDKN1A,FOS,GJA1,H3-3A/H3-3B,HMGB1,MAPK10,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6,POLR2J,POLR2L,SMARCD1	
Circadian Rhythm Signaling	8.99E-01		3.73E-02	CACNB4,CAMK2D,GAD1,GNG11,GNG3,GNG5,GRIA1,GRIA2,H3-3A/H3-3B,RACK1	
Melanoma Signaling	9.05E-01		6.00E-02	CDK4,CDKN1A,E2F1	
Hypoxia Signaling in the Cardiovascular System	9.31E-01		5.26E-02	LDHA,UBE2C,UBE2S,UBE2T	
Glutathione Redox Reactions II	9.32E-01		2.00E-01	GLRX	
Superpathway of Serine and Glycine Biosynthesis I	9.32E-01		2.00E-01	PHGDH	
Trans, trans-farnesyl Diphosphate Biosynthesis	9.32E-01		2.00E-01	FDPS	
IGF-1 Signaling	9.32E-01		4.76E-02	CCN1,FOS,IGFBP2,YWHAB,YWHAG	
CCR3 Signaling in Eosinophils	9.46E-01		4.48E-02	CFL1,GNAO1,GNG11,GNG3,GNG5,RHOA	
Pulmonary Fibrosis Idiopathic Signaling Pathway	9.65E-01	-1.7320508075688774	3.68E-02	BBC3,BIRC5,COL1A2,CTNNB1,EGR1,EZH2,FOS,ITGB1,MAPK10,PDGFRA,RHOA,VIM	
HOTAIR Regulatory Pathway	9.67E-01	-1.6329931618554523	4.29E-02	CDKN1A,COL1A2,CTNNB1,EZH2,FOXM1,H3-3A/H3-3B,VIM	
Ferroptosis Signaling Pathway	9.69E-01	1.0	4.55E-02	CDKN1A,H2AC20,H2AX,H2AZ1,H2AZ2,MACROH2A1	
Leukocyte Extravasation Signaling	9.81E-01	-1.1338934190276817	4.15E-02	CD99,CTNNB1,ITGB1,MAPK10,MSN,MYL6,RDX,RHOA	
Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	9.91E-01	-0.7071067811865475	4.17E-02	EGR1,FOS,ID2,MAPK10,MEST,PDGFRA,RHOA,VIM	
Putrescine Degradation III	9.96E-01		9.09E-02	ALDH9A1,SAT2	
GNRH Signaling	1E00	-0.8164965809277261	4.19E-02	CACNB4,CAMK2D,EGR1,FOS,GNG11,GNG3,GNG5,MAPK10	
Ovarian Cancer Signaling	1.02E00		4.43E-02	BRCA1,CDK4,CTNNB1,E2F1,E2F6,GJA1,PA2G4	
Eumelanin Biosynthesis	1.02E00		2.50E-01	MIF	
Spermine and Spermidine Degradation I	1.02E00		2.50E-01	SAT2	
MIF Regulation of Innate Immunity	1.03E00		6.82E-02	FOS,MAPK10,MIF	
Pyroptosis Signaling Pathway	1.1E00	0.4472135954999579	5.38E-02	DHX9,HMGB1,RHOA,TLR10,TXNIP	
Cardiac β-adrenergic Signaling	1.11E00		4.44E-02	AKAP12,AKAP9,CACNB4,GNAO1,GNG11,GNG3,GNG5,PPP1CA	
AMPK Signaling	1.12E00	0.0	4.13E-02	BRD7,CDKN1A,EEF2,GNAO1,GNG11,GNG3,GNG5,PPM1G,RAB3A,SMARCD1	
Ascorbate Recycling (Cytosolic)	1.14E00		3.33E-01	GLRX	
D-glucuronate Degradation I	1.14E00		3.33E-01	DCXR	
Diphthamide Biosynthesis	1.14E00		3.33E-01	EEF2	
Inosine-5'-phosphate Biosynthesis II	1.14E00		3.33E-01	PAICS	
L-carnitine Biosynthesis	1.14E00		3.33E-01	ALDH9A1	
Methylglyoxal Degradation I	1.14E00		3.33E-01	GLO1	
NADH Repair	1.14E00		3.33E-01	GAPDH	
Palmitate Biosynthesis I (Animals)	1.14E00		3.33E-01	CBR4	
Serine Biosynthesis	1.14E00		3.33E-01	PHGDH	
Endocannabinoid Cancer Inhibition Pathway	1.15E00	1.1338934190276817	4.76E-02	CCND2,CCNE2,CDKN1A,CTNNB1,GNAO1,RHOA,VIM	
Sertoli Cell-Sertoli Cell Junction Signaling	1.16E00		4.37E-02	CTNNB1,ITGB1,MAPK10,TJP1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
RAN Signaling	1.19E00		1.18E-01	RAN,RANBP1	
Breast Cancer Regulation by Stathmin1	1.21E00	-0.6882472016116852	3.54E-02	AURKB,CAMK2D,CCND2,CDK1,CDK4,CDK6,E2F1,E2F6,FOXM1,GNG11,GNG3,GNG5,PPP1CA,RHOA,SIVA1,STMN1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
ILK Signaling	1.21E00	-0.7071067811865475	4.48E-02	CFL1,CTNNB1,FOS,ITGB1,MAPK10,MYL6,NACA,RHOA,VIM	
PCP (Planar Cell Polarity) Pathway	1.22E00	-1.0	6.67E-02	JUNB,MAPK10,PFN1,RHOA	
Androgen Signaling	1.24E00		4.73E-02	CACNB4,GNAO1,GNG11,GNG3,GNG5,H3-3A/H3-3B,POLR2J,POLR2L	
Adipogenesis pathway	1.25E00	-2.6457513110645903	5.04E-02	CTBP1,CTNNB1,EZH2,HAT1,NR2F2,RUNX1T1,TXNIP	
HER-2 Signaling in Breast Cancer	1.26E00	-0.6324555320336759	4.41E-02	BIRC5,CCNE2,CDK4,CDKN1A,COX17,COX6C,COX7A2L,COX8A,FOS,ITGB1	
Reelin Signaling in Neurons	1.26E00	1.1338934190276817	5.07E-02	APP,CAMK2D,CFL1,ITGB1,MAPK10,MAPT,RHOA	
Nucleotide Excision Repair Pathway	1.27E00		8.57E-02	POLR2J,POLR2L,RPA3	
Asparagine Degradation I	1.31E00		5.00E-01	ASRGL1	
Spermine Biosynthesis	1.31E00		5.00E-01	SMS	
Axonal Guidance Signaling	1.32E00		3.73E-02	ADAM17,CFL1,EIF3F,EIF3H,GNAO1,GNG11,GNG3,GNG5,ITGB1,KLC1,MYL6,PFN1,RHOA,SRGAP3,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
Oxytocin Signaling Pathway	1.33E00	0.0	4.26E-02	CACNB4,EEF2,FOS,GAD1,GJA1,GNAO1,GNG11,GNG3,GNG5,MAPK10,MYL6,RHOA	
RHOGDI Signaling	1.34E00	1.6329931618554523	4.55E-02	CFL1,GNAO1,GNG11,GNG3,GNG5,ITGB1,MSN,MYL6,RDX,RHOA	
Mevalonate Pathway I	1.35E00		1.43E-01	ACAT2,HMGCS1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.35E00	-0.4472135954999579	6.33E-02	ADAM17,BIRC5,FOS,JUNB,MAPK10	
Antiproliferative Role of Somatostatin Receptor 2	1.39E00		6.49E-02	CDKN1A,GAD1,GNG11,GNG3,GNG5	
Cholesterol Biosynthesis I	1.41E00		1.54E-01	LBR,MSMO1	
Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	1.41E00		1.54E-01	LBR,MSMO1	
Cholesterol Biosynthesis III (via Desmosterol)	1.41E00		1.54E-01	LBR,MSMO1	
FAT10 Cancer Signaling Pathway	1.47E00	2.0	8.00E-02	CTNNB1,EEF1A1,MAD2L1,PCNA	
Tight Junction Signaling	1.48E00		5.03E-02	CDK4,CTNNB1,FOS,MYL6,RAB13,RHOA,SNAP25,TJP1,VAMP2	
Endocannabinoid Neuronal Synapse Pathway	1.51E00	1.1338934190276817	5.37E-02	CACNB4,GNAO1,GNG11,GNG3,GNG5,GRIA1,GRIA2,MAPK10	
IL-1 Signaling	1.51E00		6.25E-02	FOS,GNAO1,GNG11,GNG3,GNG5,MAPK10	
Apelin Muscle Signaling Pathway	1.52E00		8.33E-02	GNAO1,GNG11,GNG3,GNG5	
Ketogenesis	1.54E00		1.82E-01	ACAT2,HMGCS1	
Non-Small Cell Lung Cancer Signaling	1.55E00		6.38E-02	CCND2,CDK4,CDK6,E2F1,E2F6,PA2G4	
Gluconeogenesis I	1.55E00		1.11E-01	ENO1,GAPDH,PGAM1	
Role of OCT4 in Mammalian Embryonic Stem Cell Pluripotency	1.58E00		8.70E-02	BRCA1,KDM5B,NR2F2,PARP1	
Adenine and Adenosine Salvage VI	1.61E00		1.00E00	ADK	
Regulation of Cellular Mechanics by Calpain Protease	1.63E00		6.67E-02	CCND2,CCNE2,CDK1,CDK4,CDK6,ITGB1	
CXCR4 Signaling	1.63E00	-1.6329931618554523	5.36E-02	EGR1,FOS,GNAO1,GNG11,GNG3,GNG5,MAPK10,MYL6,RHOA	
Glutamate Receptor Signaling	1.64E00		7.58E-02	GNG11,GNG3,GNG5,GRIA1,GRIA2	
Prostate Cancer Signaling	1.65E00		6.14E-02	CCNE2,CDKN1A,CTNNB1,E2F1,E2F6,GSTP1,PA2G4	
SNARE Signaling Pathway	1.71E00	2.1213203435596424	5.88E-02	CACNB4,CAMK2D,CPLX2,MYL6,RAB3A,SNAP25,SYT1,VAMP2	
MicroRNA Biogenesis Signaling Pathway	1.75E00	-1.8973665961010275	5.35E-02	BRCA1,DDX1,FUS,HNRNPA2B1,HNRNPD,ILF2,POLR2J,POLR2L,RAN,SRSF3	
Senescence Pathway	1.78E00	1.507556722888818	4.68E-02	CACNB4,CCND2,CCNE2,CDK1,CDK4,CDK6,CDKN1A,E2F1,E2F6,EZH2,GADD45A,PARP1,PPP1CA,YPEL3	
BEX2 Signaling Pathway	1.81E00	0.0	7.32E-02	BBC3,BEX2,CDKN1A,CTNNB1,LGALS1,MAPK10	
Polyamine Regulation in Colon Cancer	1.83E00	-1.3416407864998738	8.47E-02	CTNNB1,FOS,RHOA,SAT2,SMS	
Protein Kinase A Signaling	1.86E00	-0.8320502943378437	4.38E-02	AKAP12,AKAP9,CAMK2D,CDKN3,CTNNB1,GNG11,GNG3,GNG5,H1-2,H1-3,H1-4,H1-5,H3-3A/H3-3B,MYL6,PPP1CA,RHOA,YWHAB,YWHAG	
Pancreatic Adenocarcinoma Signaling	1.9E00	1.0	6.35E-02	BIRC5,CCNE2,CDK4,CDKN1A,E2F1,E2F6,MAPK10,PA2G4	
Synaptogenesis Signaling Pathway	1.93E00	3.7416573867739413	4.76E-02	CACNB4,CAMK2D,CFL1,CLASP2,CPLX2,CTNNB1,GRIA1,GRIA2,MAPT,NRXN1,RAB3A,RHOA,SNAP25,SYT1,VAMP2	
Gap Junction Signaling	2E00		5.56E-02	CTNNB1,GAD1,GJA1,GRIA1,GRIA2,TJP1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
Glioblastoma Multiforme Signaling	2E00	-1.0	5.85E-02	CCND2,CCNE2,CDK4,CDK6,CDKN1A,CTNNB1,E2F1,E2F6,PDGFRA,RHOA	
Small Cell Lung Cancer Signaling	2.02E00		7.29E-02	CCND2,CCNE2,CDK4,CDK6,E2F1,E2F6,PA2G4	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	2.04E00		1.67E-01	ACAT2,FDPS,HMGCS1	
Zymosterol Biosynthesis	2.07E00		3.33E-01	LBR,MSMO1	
Inhibition of ARE-Mediated mRNA Degradation Pathway	2.16E00	-1.0	6.17E-02	DDX6,PSMA2,PSMB3,PSMB6,PSMC3,PSMD1,PSMD2,PSME2,YWHAB,YWHAG	
Granzyme B Signaling	2.19E00		1.88E-01	LMNB1,PARP1,PRKDC	
Remodeling of Epithelial Adherens Junctions	2.19E00		8.82E-02	CTNNB1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
Mitotic Roles of Polo-Like Kinase	2.22E00	0.0	8.96E-02	CDK1,FBXO5,KIF11,PRC1,PTTG1,SMC1A	
Glutamate Degradation III (via 4-aminobutyrate)	2.24E00		4.00E-01	GAD1,GAD2	
dTMP De Novo Biosynthesis	2.24E00		4.00E-01	DHFR,TYMS	
GABA Receptor Signaling	2.27E00		6.82E-02	ALDH9A1,CACNB4,GAD1,GAD2,GNAO1,GNG11,GNG3,GNG5,RPS27A	
Telomere Extension by Telomerase	2.27E00		2.00E-01	HNRNPA2B1,TERF2IP,XRCC5	
DNA damage-induced 14-3-3σ Signaling	2.28E00	0.4472135954999579	1.09E-01	BRCA1,CCNE2,CDK1,CDKN1A,E2F1	
DNA Double-Strand Break Repair by Non-Homologous End Joining	2.36E00		2.14E-01	PARP1,PRKDC,XRCC5	
ID1 Signaling Pathway	2.37E00	-2.3094010767585034	5.97E-02	APP,BHLHE22,BIRC5,CDK4,CDKN1A,CTNNB1,E2F1,EGR1,KIF11,TYMS,USP1,VIM	
Endocannabinoid Developing Neuron Pathway	2.38E00	-0.7071067811865475	7.09E-02	BRCA1,CTNNB1,GNAO1,GNG11,GNG3,GNG5,MAPK10,RHOA,STMN2	
Chronic Myeloid Leukemia Signaling	2.41E00	-1.2909944487358056	5.40E-02	AURKB,BIRC5,CCND2,CDK4,CDK6,CDKN1A,CTBP1,CTNNB1,E2F1,E2F6,FOS,FOXM1,ITGB1,PA2G4,RAN	
RHOA Signaling	2.45E00	-3.0	7.26E-02	CFL1,KTN1,MSN,MYL6,PFN1,RDX,RHOA,SEPTIN10,SEPTIN11	
Oxidized GTP and dGTP Detoxification	2.46E00		5.00E-01	DDX6,NUDT1	
Germ Cell-Sertoli Cell Junction Signaling	2.48E00		6.47E-02	CFL1,CTNNB1,ITGB1,MAPK10,RHOA,TJP1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
Cell Cycle Regulation by BTG Family Proteins	2.65E00	0.4472135954999579	1.32E-01	BTG1,CCNE2,CDK4,E2F1,E2F6	
Aryl Hydrocarbon Receptor Signaling	2.71E00	-2.3333333333333335	6.92E-02	ALDH9A1,CCND2,CCNE2,CDK4,CDK6,CDKN1A,DHFR,E2F1,FOS,GSTP1,MCM7	
Ephrin B Signaling	2.71E00		9.72E-02	CFL1,CTNNB1,GNAO1,GNG11,GNG3,GNG5,RHOA	
Phagosome Maturation	2.73E00		6.96E-02	ATP6V1G2,DYNC1I2,DYNLL1,PRDX1,SNAP25,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6,VAMP2	
Signaling by Rho Family GTPases	3E00	-2.1105794120443453	5.99E-02	CFL1,FOS,GNAO1,GNG11,GNG3,GNG5,ITGB1,MAPK10,MSN,MYL6,RDX,RHOA,SEPTIN10,SEPTIN11,STMN1,VIM	
Mismatch Repair in Eukaryotes	3.08E00	-2.0	2.22E-01	FEN1,PCNA,RFC1,RFC3	
Coronavirus Replication Pathway	3.11E00	-1.6329931618554523	1.33E-01	DDX1,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6	
Superpathway of Cholesterol Biosynthesis	3.19E00	-0.4472135954999579	1.72E-01	ACAT2,FDPS,HMGCS1,LBR,MSMO1	
Glutamate Dependent Acid Resistance	3.22E00		1.00E00	GAD1,GAD2	
Protein Ubiquitination Pathway	3.34E00		6.23E-02	BRCA1,DNAJC1,DNAJC9,HSPD1,PSMA2,PSMB3,PSMB6,PSMC3,PSMD1,PSMD2,PSME2,RPS27A,UBE2C,UBE2S,UBE2T,UCHL1,USP1	
Glycolysis I	3.34E00	-2.23606797749979	1.85E-01	ENO1,GAPDH,PGAM1,PKM,TPI1	
DNA Methylation and Transcriptional Repression Signaling	3.35E00	-0.6324555320336759	8.93E-02	CDK1,CDK4,CDK6,DNMT1,DNMT3A,E2F1,E2F6,GADD45A,H3-3A/H3-3B,H4C3	
CSDE1 Signaling Pathway	3.37E00	-0.3779644730092272	1.25E-01	CTNNB1,DDX6,FOS,FUS,HNRNPD,RPL9,VIM	
FAT10 Signaling Pathway	3.37E00		1.25E-01	PSMA2,PSMB3,PSMB6,PSMC3,PSMD1,PSMD2,PSME2	
NAD Signaling Pathway	3.44E00	-3.162277660168379	7.95E-02	ACADM,GJA1,H1-2,H1-3,H1-4,H1-5,HSPD1,IDH2,LDHA,PARP1,POLR2J,POLR2L	
Molecular Mechanisms of Cancer	3.45E00		5.33E-02	BBC3,BRCA1,CAMK2D,CCND2,CCNE2,CDK1,CDK4,CDK6,CDKN1A,CDKN2C,CTNNB1,E2F1,E2F6,FOS,GNAO1,GNG11,GNG3,GNG5,HAT1,ITGB1,MAPK10,PA2G4,PRKDC,RHOA	
14-3-3-mediated Signaling	3.52E00	-0.8164965809277261	8.66E-02	FOS,MAPK10,MAPT,TUBA1B,TUBB,TUBB2B,TUBB4B,TUBB6,VIM,YWHAB,YWHAG	
Glioma Signaling	3.58E00		8.80E-02	CAMK2D,CCND2,CDK4,CDK6,CDKN1A,CDKN2C,E2F1,E2F6,IDH2,PA2G4,PDGFRA	
Huntington's Disease Signaling	3.61E00	0.0	6.36E-02	CPLX2,DYNC1I2,GNG11,GNG3,GNG5,POLR2J,POLR2L,PSMA2,PSMB3,PSMB6,PSMC3,PSMD1,PSMD2,PSME2,RPS27A,SNAP25,UBE2S,VAMP2	
BAG2 Signaling Pathway	3.66E00		1.07E-01	CDKN1A,MAPT,PSMA2,PSMB3,PSMB6,PSMC3,PSMD1,PSMD2,PSME2	
BER (Base Excision Repair) Pathway	4.04E00	-2.6457513110645903	1.59E-01	E2F1,FEN1,HMGB1,PARP1,PCNA,RFC1,RFC3	
Estrogen Receptor Signaling	4.07E00	-0.5345224838248488	5.87E-02	CACNB4,CDKN1A,CFL1,CTBP1,FOS,GNAO1,GNG11,GNG3,GNG5,HNRNPD,MED10,MT-ND3,MYL6,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6,PCNA,PRKDC,RBFOX2,RHOA	
Sumoylation Pathway	4.33E00	1.6666666666666667	1.07E-01	CTBP1,DNMT3A,FOS,MAPK10,PCNA,RAN,RFC1,RFC3,RHOA,SAE1,SERBP1	
Cyclins and Cell Cycle Regulation	4.35E00	-1.0	1.18E-01	CCND2,CCNE2,CDK1,CDK4,CDK6,CDKN1A,CDKN2C,E2F1,E2F6,PA2G4	
Estrogen-mediated S-phase Entry	4.49E00	-1.6329931618554523	2.31E-01	CCNE2,CDK1,CDK4,CDKN1A,E2F1,E2F6	
Role of BRCA1 in DNA Damage Response	4.58E00	0.0	1.25E-01	BRCA1,BRD7,CDKN1A,E2F1,E2F6,GADD45A,RBBP8,RFC1,RFC3,SMARCD1	
GADD45 Signaling	4.83E00	1.0	1.50E-01	BRCA1,CCND2,CCNE2,CDK1,CDK4,CDKN1A,GADD45A,MAPK10,PCNA	
Role of CHK Proteins in Cell Cycle Checkpoint Control	4.95E00	0.4472135954999579	1.55E-01	BRCA1,CDK1,CDKN1A,CLSPN,E2F1,E2F6,PCNA,RFC1,RFC3	
NER (Nucleotide Excision Repair, Enhanced Pathway)	5.02E00	-2.1105794120443453	1.15E-01	DDB2,H3-3A/H3-3B,H4C3,HMGN1,PCNA,POLD3,POLR2J,POLR2L,RFC1,RFC3,RPA3,TOP2A	
ATM Signaling	5.2E00	-1.0	1.20E-01	BRCA1,CBX3,CBX5,CDK1,CDKN1A,GADD45A,H2AX,MAPK10,MDM4,RBBP8,SMC1A,SMC2	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	6.04E00	-1.889822365046136	3.04E-01	DTYMK,DUT,NME4,RRM1,RRM2,RRM2B,TYMS	
Cell Cycle: G1/S Checkpoint Regulation	6.11E00	1.2649110640673518	1.62E-01	CCND2,CCNE2,CDK4,CDK6,CDKN1A,CDKN2C,E2F1,E2F6,PA2G4,RPL11,RPL5	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	6.5E00	0.3779644730092272	2.00E-01	BRCA1,CDK1,CDKN1A,CKS2,GADD45A,MDM4,PRKDC,TOP2A,YWHAB,YWHAG	
Cell Cycle Control of Chromosomal Replication	7.01E00	-3.3166247903554	1.96E-01	CDK1,CDK4,CDK6,DBF4,MCM3,MCM4,MCM5,MCM7,PCNA,RPA3,TOP2A	
Hereditary Breast Cancer Signaling	7.09E00		1.20E-01	BRCA1,BRD7,CCND2,CDK1,CDK4,CDK6,CDKN1A,DDB2,E2F1,GADD45A,H2AX,POLR2J,POLR2L,RFC1,RFC3,RPS27A,SMARCD1	
Sirtuin Signaling Pathway	7.1E00	0.4082482904638631	8.53E-02	APP,E2F1,GADD45A,H1-2,H1-3,H1-4,H1-5,H3-3A/H3-3B,IDH2,LDHA,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6,PARP1,PGAM1,PRKDC,RBBP8,TUBA1B,UCP2,XRCC5	
Ribonucleotide Reductase Signaling Pathway	7.36E00	-1.6059101370939322	1.12E-01	BIRC5,BRD7,CDK1,CDK4,CDK6,CDKN1A,CTNNB1,E2F1,E2F6,FOS,FOXM1,H3-3A/H3-3B,MAPK10,MYBL2,PARP1,RRM1,RRM2,RRM2B,SMARCD1	
p53 Signaling	7.78E00	0.3333333333333333	1.53E-01	BBC3,BIRC5,BRCA1,CCND2,CCNG1,CDK4,CDKN1A,CTNNB1,E2F1,GADD45A,MDM4,PCNA,PRKDC,RRM2B,TP53INP1	
Mitochondrial Dysfunction	8E00	4.535573676110727	8.41E-02	APP,ATP1B1,ATP1B2,ATP5ME,ATP5MF,BBC3,CACNB4,CAMK2D,COX17,COX6C,COX7A2L,COX8A,FUS,GSTP1,IDH2,MAPK10,MAPT,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6,UCP2,UQCR11,UQCRC1,UQCRQ	
Oxidative Phosphorylation	8.73E00	-3.6380343755449944	1.53E-01	ATP5ME,ATP5MF,COX17,COX6C,COX7A2L,COX8A,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NDUFS6,UQCR11,UQCRC1,UQCRQ	
