© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	ZNF274vsEGFP - 2023-01-29 06:53 PM
Date	Sun Jan 29 15:53:30 PST 2023
Analysis ID	40216313

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Role of MAPK Signaling in the Pathogenesis of Influenza	1.33E00		3.57E-02	BAX,HRAS,RASD1	
VEGF Family Ligand-Receptor Interactions	1.33E00		3.57E-02	FOS,HRAS,RASD1	
Protein Kinase A Signaling	1.35E00	-1.889822365046136	1.95E-02	H1-2,H1-3,H1-4,H1-5,MYL6,PPP1CA,YWHAB,YWHAE	
BEX2 Signaling Pathway	1.35E00		3.66E-02	BBC3,BEX1,CDKN1A	
Nucleotide Excision Repair Pathway	1.35E00		5.71E-02	POLR2L,RPA3	
PI3K/AKT Signaling	1.36E00	-2.0	2.50E-02	CDKN1A,HRAS,RASD1,YWHAB,YWHAE	
Pulmonary Healing Signaling Pathway	1.37E00	0.4472135954999579	2.51E-02	HRAS,IDH2,NOTCH1,RASD1,SMAD5	
Chemokine Signaling	1.37E00		3.70E-02	FOS,HRAS,RASD1	
Estrogen-Dependent Breast Cancer Signaling	1.37E00		3.70E-02	FOS,HRAS,RASD1	
Role of BRCA1 in DNA Damage Response	1.38E00		3.75E-02	ACTB,CDKN1A,POU2F1	
STAT3 Pathway	1.39E00		2.96E-02	CDKN1A,HRAS,NDUFA13,RASD1	
IL-3 Signaling	1.39E00		3.80E-02	FOS,HRAS,RASD1	
Renal Cell Carcinoma Signaling	1.39E00		3.80E-02	FOS,HRAS,RASD1	
Thyroid Cancer Signaling	1.39E00		3.80E-02	FOS,HRAS,RASD1	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.4E00		2.56E-02	EGR1,HRAS,NOTCH1,RASD1,ZEB1	
Neurotrophin/TRK Signaling	1.41E00		3.85E-02	FOS,HRAS,RASD1	
HGF Signaling	1.42E00		3.03E-02	CDKN1A,FOS,HRAS,RASD1	
Regulation Of The Epithelial Mesenchymal Transition By Growth Factors Pathway	1.42E00	-0.4472135954999579	2.60E-02	EGR1,FOS,HRAS,RASD1,ZEB1	
Antiproliferative Role of Somatostatin Receptor 2	1.42E00		3.90E-02	CDKN1A,HRAS,RASD1	
Eumelanin Biosynthesis	1.42E00		2.50E-01	MIF	
GDNF Family Ligand-Receptor Interactions	1.44E00		3.95E-02	FOS,HRAS,RASD1	
Agrin Interactions at Neuromuscular Junction	1.54E00		4.35E-02	ACTB,HRAS,RASD1	
Methylglyoxal Degradation I	1.55E00		3.33E-01	GLO1	
NADH Repair	1.55E00		3.33E-01	GAPDH	
Serine Biosynthesis	1.55E00		3.33E-01	PHGDH	
Gluconeogenesis I	1.56E00		7.41E-02	GAPDH,PGK1	
NRF2-mediated Oxidative Stress Response	1.57E00		2.53E-02	ACTB,ENC1,FOS,HRAS,JUNB,RASD1	
Senescence Pathway	1.59E00	0.8164965809277261	2.34E-02	CCND2,CDKN1A,GADD45G,HRAS,PPP1CA,RASD1,SMAD5	
CDK5 Signaling	1.61E00		3.48E-02	EGR1,HRAS,PPP1CA,RASD1	
Ribonucleotide Reductase Signaling Pathway	1.62E00	-1.3416407864998738	2.94E-02	ACTB,CDKN1A,FOS,MYBL2,RRM2B	
CXCR4 Signaling	1.64E00		2.98E-02	EGR1,FOS,HRAS,MYL6,RASD1	
Thrombopoietin Signaling	1.65E00		4.76E-02	FOS,HRAS,RASD1	
HMGB1 Signaling	1.65E00	-2.0	2.99E-02	FOS,HAT1,HMGB1,HRAS,RASD1	
HER-2 Signaling in Breast Cancer	1.65E00	0.8164965809277261	2.64E-02	CDKN1A,COX6C,FOS,HRAS,MT-CO3,RASD1	
IL-2 Signaling	1.66E00		4.84E-02	FOS,HRAS,RASD1	
Role of JAK2 in Hormone-like Cytokine Signaling	1.66E00		4.84E-02	CCND2,FOS,NPY	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	1.69E00		8.70E-02	DUT,RRM2B	
PCP (Planar Cell Polarity) Pathway	1.7E00		5.00E-02	DAAM1,JUNB,PFN1	
Huntington's Disease Signaling	1.71E00		2.47E-02	ATP5F1C,ATP5F1E,BAX,HRAS,POLR2L,PSMA2,PSMC3	
Glutamate Dependent Acid Resistance	1.72E00		5.00E-01	GAD2	
Putrescine Biosynthesis III	1.72E00		5.00E-01	ODC1	
Phagosome Maturation	1.74E00		3.16E-02	HLA-C,TUBA1B,TUBB,TUBB2A,TUBB3	
Epithelial Adherens Junction Signaling	1.75E00	-0.4472135954999579	3.18E-02	HRAS,NOTCH1,RASD1,YWHAB,YWHAE	
ATM Signaling	1.8E00		4.00E-02	CBX3,CDKN1A,GADD45G,ZEB1	
VEGF Signaling	1.82E00		4.04E-02	ACTB,HRAS,RASD1,YWHAE	
TGF-β Signaling	1.86E00		4.17E-02	FOS,HRAS,RASD1,SMAD5	
Pulmonary Fibrosis Idiopathic Signaling Pathway	1.87E00	0.3779644730092272	2.45E-02	ACTB,BAX,BBC3,EGR1,FOS,HRAS,NOTCH1,RASD1	
ID1 Signaling Pathway	1.88E00	-0.8164965809277261	2.99E-02	BAX,CDKN1A,EGR1,HRAS,RASD1,SMAD5	
UVC-Induced MAPK Signaling	1.89E00		5.88E-02	FOS,HRAS,RASD1	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	1.91E00		6.00E-02	CDKN1A,YWHAB,YWHAE	
Melanoma Signaling	1.91E00		6.00E-02	CDKN1A,HRAS,RASD1	
Molecular Mechanisms of Cancer	1.93E00		2.22E-02	BAX,BBC3,CCND2,CDKN1A,FOS,HAT1,HRAS,NOTCH1,RASD1,SMAD5	
MSP-RON Signaling In Cancer Cells Pathway	1.95E00	-1.3416407864998738	3.57E-02	FOS,HRAS,RASD1,YWHAB,YWHAE	
Adenine and Adenosine Salvage VI	2.02E00		1.00E00	ADK	
Glutamate Removal from Folates	2.02E00		1.00E00	GGH	
MicroRNA Biogenesis Signaling Pathway	2.03E00	0.8164965809277261	3.21E-02	HNRNPD,HRAS,ILF2,POLR2L,RASD1,SMAD5	
Actin Cytoskeleton Signaling	2.03E00	-2.4494897427831783	2.87E-02	ACTB,HRAS,MYL6,PFN1,RASD1,TIAM2,TMSB10/TMSB4X	
JAK/STAT Signaling	2.1E00		4.88E-02	CDKN1A,FOS,HRAS,RASD1	
Glioma Signaling	2.15E00		4.00E-02	CCND2,CDKN1A,HRAS,IDH2,RASD1	
Virus Entry via Endocytic Pathways	2.25E00		4.24E-02	ACTB,AP1S2,HLA-C,HRAS,RASD1	
Sertoli Cell-Sertoli Cell Junction Signaling	2.42E00		3.40E-02	ACTB,HRAS,RASD1,TUBA1B,TUBB,TUBB2A,TUBB3	
IGF-1 Signaling	2.47E00		4.76E-02	FOS,HRAS,RASD1,YWHAB,YWHAE	
GADD45 Signaling	2.58E00	1.0	6.67E-02	CCND2,CDKN1A,GADD45G,POU2F1	
Glycolysis I	2.67E00		1.11E-01	GAPDH,PGK1,TPI1	
CSDE1 Signaling Pathway	2.69E00	0.0	7.14E-02	FOS,HNRNPD,PABPC1,RPL9	
Ferroptosis Signaling Pathway	2.76E00	0.4472135954999579	4.55E-02	CDKN1A,H2AC20,H2AZ1,HRAS,MACROH2A1,RASD1	
HIPPO signaling	2.84E00		5.81E-02	CSNK1E,PPP1CA,SMAD5,YWHAB,YWHAE	
Germ Cell-Sertoli Cell Junction Signaling	2.89E00		4.12E-02	ACTB,HRAS,RASD1,TUBA1B,TUBB,TUBB2A,TUBB3	
Coronavirus Replication Pathway	3.05E00	-2.0	8.89E-02	TUBA1B,TUBB,TUBB2A,TUBB3	
Aryl Hydrocarbon Receptor Signaling	3.06E00	-1.1338934190276817	4.40E-02	BAX,CCND2,CDKN1A,DHFR,FOS,MCM7,NFIX	
ERK5 Signaling	3.14E00	-2.0	6.76E-02	FOS,HRAS,RASD1,YWHAB,YWHAE	
NAD Signaling Pathway	3.19E00	-2.4494897427831783	4.64E-02	GJA1,H1-2,H1-3,H1-4,H1-5,IDH2,POLR2L	
NER (Nucleotide Excision Repair, Enhanced Pathway)	3.3E00	-0.4472135954999579	5.77E-02	DDB2,H4C3,HMGN1,POLR2L,RPA3,UBE2N	
Remodeling of Epithelial Adherens Junctions	3.31E00		7.35E-02	ACTB,TUBA1B,TUBB,TUBB2A,TUBB3	
p53 Signaling	3.44E00		6.12E-02	BAX,BBC3,CCND2,CDKN1A,GADD45G,RRM2B	
Gap Junction Signaling	3.89E00		4.55E-02	ACTB,CSNK1E,GJA1,HRAS,RASD1,TUBA1B,TUBB,TUBB2A,TUBB3	
Kinetochore Metaphase Signaling Pathway	4.01E00	-1.0	6.31E-02	CENPU,CENPW,H2AC20,H2AZ1,MACROH2A1,PPP1CA,ZWINT	
Hereditary Breast Cancer Signaling	4.16E00		5.63E-02	ACTB,CCND2,CDKN1A,DDB2,GADD45G,HRAS,POLR2L,RASD1	
Neutrophil Extracellular Trap Signaling Pathway	4.31E00	-3.2071349029490928	3.39E-02	ATP5F1C,ATP5F1E,H4C3,HMGB1,MT-CYB,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,TOMM20	
Coronavirus Pathogenesis Pathway	5.33E00	-1.507556722888818	5.39E-02	BAX,FOS,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29	
14-3-3-mediated Signaling	6.38E00	-2.0	7.87E-02	BAX,FOS,HRAS,RASD1,TUBA1B,TUBB,TUBB2A,TUBB3,YWHAB,YWHAE	
Glucocorticoid Receptor Signaling	6.65E00		3.61E-02	ACTB,ATP5F1C,ATP5F1E,CDKN1A,FOS,GJA1,HLA-C,HMGB1,HRAS,MT-CYB,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,POLR2L,RASD1,TAF7	
mTOR Signaling	6.79E00		6.07E-02	EIF3E,EIF4A2,HRAS,RASD1,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29	
Estrogen Receptor Signaling	7.03E00	-1.8973665961010275	4.40E-02	ATP5F1C,ATP5F1E,CDKN1A,FOS,HNRNPD,HRAS,MT-CYB,MT-ND1,MT-ND3,MYL6,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,NOTCH1,RASD1	
Regulation of eIF4 and p70S6K Signaling	8.61E00		7.73E-02	EIF3E,EIF4A2,HRAS,PABPC1,RASD1,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29	
Granzyme A Signaling	1.12E01	3.464101615137755	1.60E-01	H1-2,H1-3,H1-4,H1-5,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1	
Mitochondrial Dysfunction	1.16E01	4.264014327112209	6.38E-02	ATP1A2,ATP5F1C,ATP5F1E,ATP5ME,ATP5MF,BAX,BBC3,COX6C,IDH2,MT-CO3,MT-CYB,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,TOMM20,UQCR11,UQCRQ	
Sirtuin Signaling Pathway	1.2E01	0.7745966692414834	7.17E-02	ATP5F1C,ATP5F1E,BAX,GADD45G,H1-2,H1-3,H1-4,H1-5,IDH2,MT-CYB,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,PGK1,TOMM20,TUBA1B	
Oxidative Phosphorylation	1.53E01	-4.123105625617661	1.53E-01	ATP5F1C,ATP5F1E,ATP5ME,ATP5MF,COX6C,MT-CO3,MT-CYB,MT-ND1,MT-ND3,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,UQCR11,UQCRQ	
EIF2 Signaling	2.6E01	2.6678918753996625	1.37E-01	ACTB,EIF3E,EIF4A2,HRAS,PABPC1,PPP1CA,RASD1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL36A,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29	

Upstream Regulators for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	torin1	 	chemical reagent	Activated	2.714	 	0.206	2.039	4.19E-31	ATP5F1E,ATP5ME,ATP5MF,COX6C,EIF3E,GAPDH,NDUFA3,NDUFA6,NDUFB1,PABPC1,PGK1,RPL10A,RPL13,RPL13A,RPL15,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL36A,RPL4,RPL7,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29,TPI1	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	5-fluorouracil	 	chemical drug	 	1.698	 	0.041	1.465	1.13E-28	ATP5F1C,ATP5ME,BAX,BBC3,BTG2,CCND2,CDKN1A,COX6C,DDB2,EGR1,EIF3E,GAPDH,HRAS,HSPA4L,IDH2,IER5,ILF2,MIF,MT-ND3,NOTCH1,PGK1,PHLDA3,POLR2L,RPL10A,RPL15,RPL24,RPL27A,RPL31,RPL7,RPS16,RPS27L,RPS29,SNRPB,SNRPG,TMSB10/TMSB4X,TPI1,TXNIP,ZMAT3	5-fluorouracil,CDKN2A,CEBPB,Creb,E2F1,EP300,HDAC1,Histone h3,JUN,MDM4,NFKBIA,NFkB (complex),P38 MAPK,RB1,RELA,RNA polymerase II,SP1,TP53,TP63,TP73,caspase	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MYC	 	transcription regulator	 	0.971	 	-0.098	1.667	6.00E-27	ACTB,ADK,BAX,BBC3,CCND2,CDKN1A,CSRP2,DBI,DDB2,DHFR,EGR1,FOS,GADD45G,GAPDH,GGH,GJA1,H2AZ1,HNRNPD,HNRNPH1,HRAS,IDH2,IER5,MCM7,MIF,NPY,ODC1,PGK1,POU3F2,RANBP1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,RRM2B,STMN1,TAF1D,TAGLN2,TLE1,TMSB10/TMSB4X,TPI1,TXNIP,UQCRQ,ZEB1	BRCA1,CEBPB,CTNNB1,E2F1,ELK1,EP300,ESR2,EZH2,FOXM1,FOXO3,HDAC1,HIF1A,Insulin,JUN,MLXIPL,MYC,NFkB (complex),RB1,RNA polymerase II,SP1,STAT3,YAP1,beta-estradiol	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	LARP1	 	translation regulator	Inhibited	-3.281	 	0.230	-4.335	2.53E-26	EIF3E,PABPC1,RPL10A,RPL13,RPL13A,RPL15,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL36A,RPL4,RPL7,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	acyline	 	biologic drug	 	 	 	 	 	2.67E-25	BAX,EGR1,FOS,GADD45G,JUNB,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL7,RPL9,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MLXIPL	 	transcription regulator	Activated	4.200	 	-0.222	5.304	1.25E-24	RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,TXNIP	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	3,5-dihydroxyphenylglycine	 	chemical reagent	Activated	3.266	 	-0.103	3.770	1.29E-23	DBI,EGR1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CD 437	 	chemical drug	 	1.518	 	0.190	0.542	1.58E-23	ATP5F1C,BAX,CDKN1A,COX6C,EIF4A2,FOS,HLA-C,HMGB1,HMGN2,ILF2,ODC1,PABPC1,PCLAF,PFN1,RPL13,RPL13A,RPL24,RPL36A,RPS16,RPS2,SEM1,SLIRP,SNRPB,SNRPG,TMSB10/TMSB4X,TUBA1B,UBE2N	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	ST1926	 	chemical drug	Activated	2.076	 	0.222	0.993	2.87E-22	ACTB,ATP5ME,CDKN1A,COX6C,EIF3E,EIF4A2,H2AZ1,HMGN2,ILF2,ODC1,PABPC1,PCLAF,PFN1,RPL13,RPL18A,RPL24,RPL36A,RPS2,SEM1,SLIRP,SNRPB,SNRPG,TMSB10/TMSB4X,YWHAE	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MYCN	 	transcription regulator	Activated	2.783	 	-0.043	3.006	5.60E-20	ACTB,BAX,BCL11A,CCND2,CDKN1A,GAPDH,JUNB,ODC1,PHGDH,POLR2L,RPL13,RPL13A,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS16,RPS19,RPS2,RPS20,TPI1,TUBA1B,TUBB	Akt,CTNNB1,JUN,MYCN,NFkB (complex),RELA,RNA polymerase II,YAP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	TP53	 	transcription regulator	Activated	4.028	 	-0.032	4.258	1.32E-19	ACTB,ATAD2,ATP5F1C,BAX,BBC3,BTG1,BTG2,CCNB1IP1,CCND2,CDKN1A,DBI,DDB2,DHFR,DUT,EGR1,FKBP3,FOS,GADD45G,GAPDH,GJA1,GOLGA4,H2AZ1,HLA-C,HMGB1,HMGN2,HRAS,HSPA4L,IDH2,IER5,JUNB,MACROH2A1,MCM7,MT-CYB,MYBL2,MYO6,NOTCH1,ODC1,PCLAF,PFN1,PHGDH,PHLDA3,PPP1CA,PSMA2,PSRC1,RGS16,RPL7,RPS16,RPS18,RPS19,RPS20,RPS27L,RRM2B,SRGAP3,STMN1,TAGLN2,TALDO1,TMSB10/TMSB4X,TMSB15A,TUBA1B,TUBB,TUBB3,UQCRQ,VCAN,ZEB1,ZMAT3	CDKN1A,CDKN2A,CSF2,E2F4,E2f,FOXO3,HDAC1,IFNG,JUN,MDM2,NFKBIA,NFkB (complex),RB1,RBL1,RELA,Rb,SP1,STAT,STAT5A,TNF,TP53,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CTNNB1	 	transcription regulator	Activated	2.154	 	-0.121	2.639	1.84E-19	ACAT2,ACTB,BBC3,CCND2,CDKN1A,EGR1,ENC1,ETV1,FOS,GADD45G,GAPDH,GJA1,NDUFA11,NDUFA12,NOTCH1,PCDH9,PFN1,PGK1,POU3F2,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,TMSB15A,UQCR11,VCAN,ZEB1	Akt,CTNNB1,ERK1/2,ETS1,Histone h3,JUN,MAX,MLXIPL,MYC,NFKBIA,NFkB (complex),RELA,RNA polymerase II,SP1,STAT3,TP53,YAP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	sirolimus	 	chemical drug	 	1.164	 	0.093	0.648	1.76E-18	ACTB,ATP5F1C,BAX,BBC3,BEX1,CALD1,CCND2,CDKN1A,COX6C,EGR1,FOS,HMGB1,JUNB,NDUFA6,ODC1,PGK1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL27,RPL27A,RPL3,RPL9,RPLP0,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29,STMN1,TPI1,TUBB2A	CTNNB1,Creb,D-glucose,ELK1,JUN,MAX,MLXIPL,MYC,NFKBIA,NFkB (complex),PDX1,PRKCE,RB1,RELA,RICTOR,SP1,STAT3,TP53,nitric oxide,sirolimus	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Lh	 	complex	Activated	2.889	 	-0.128	3.527	1.91E-18	ACTB,ARL4C,CCND2,EGR1,FOS,GADD45G,GJA1,JUNB,PGK1,RGS16,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL7,RPL9,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20	Akt,CTNNB1,Creb,ELK1,ERK1/2,ETS1,JUN,Lh,Mapk,NFkB (complex),Pka,RELA,SP1,STAT,STAT3,YAP1,cyclic AMP	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	RICTOR	 	other	 	-0.064	 	0.139	-0.772	2.42E-18	ATP5F1C,ATP5MF,BAX,BBC3,EGR1,NDUFA11,NDUFA3,NDUFA6,PSMA2,PSMC3,RGS16,RPL10A,RPL13A,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS18,RPS19,RPS2,RPS21,RPS29,SEM1,UQCR11,UQCRQ	CTNNB1,FOXM1,JUN,MAX,MLXIPL,MYC,RICTOR,SP1,STAT3,TP53,YAP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	GABA	 	chemical - endogenous mammalian	 	-0.060	 	0.205	-1.183	5.25E-18	ACTB,ADK,AP1S2,BTG1,CCND2,DAAM1,EIF4A2,FOS,HNRNPM,IDH2,NDUFA12,NDUFA3,NOTCH1,PPP1CA,RPL13,RPL15,RPL27,RPL31,RPL4,RPL7,RPLP0,RPS18,RPS2,RPS21,RPS29,SEC61G,TRA2B,UBE2N,YWHAB,ZNF274	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	YAP1	 	transcription regulator	 	-1.347	 	-0.110	-1.024	5.34E-18	ACAT2,APLP2,ATAD2,BAX,CDKN1A,EGR1,FOS,RANBP1,RPL10A,RPL13,RPL13A,RPL15,RPL18A,RPL24,RPL27,RPL27A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS27L,RPS29,TUBB,ZEB1	Akt,CTNNB1,ERK1/2,ETS1,EZH2,FOXM1,Histone h3,JUN,MYC,NFKBIA,NFkB (complex),RELA,RNA polymerase II,SP1,STAT3,YAP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FMR1	 	translation regulator	Inhibited	-2.610	 	0.101	-3.082	2.02E-17	GAPDH,MRPL23,PFN1,RPL10A,RPL13,RPL13A,RPL18A,RPL3,RPL31,RPL4,RPL7,RPL9,RPLP0,RPS11,RPS16,RPS18,RPS19,RPS2,RPS20,RPS21,RPS29,TAGLN2,UQCRQ	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	E2F1	 	transcription regulator	 	0.060	 	-0.144	0.566	1.03E-14	ADK,ATAD2,BAX,BBC3,CALD1,CCND2,CDKN1A,DDB2,DHFR,DUT,EGR1,FKBP3,FOS,HELLS,HMGB1,HMGN1,HNRNPD,MCM7,MYBL2,NOTCH1,PCLAF,PDCD5,RANBP1,REV3L,RPA3,RPS16,STMN1,UQCR11,YWHAE	CDKN1A,CEBPB,E2F1,E2F4,E2F5,E2f,EP300,FOXM1,FOXO3,HDAC1,MDM2,RB1,RBL1,Rb,SP1,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	UQCC3	 	other	 	 	 	 	 	3.18E-13	ATP5F1C,ATP5F1E,ATP5ME,ATP5MF,COX6C,GAPDH,NDUFA11,NDUFA12,NDUFA13,NDUFA3,NDUFA6,NDUFB1,PGK1,TPI1,UQCR11,UQCRQ	ARNT,EP300,HIF1A,RELA,SP1,STAT3,UQCC3	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	dihydrotestosterone	 	chemical - endogenous mammalian	 	-0.508	 	-0.098	-0.220	4.52E-13	ACTB,ATAD2,BAX,BTG2,CCND2,CDKN1A,DBI,EGR1,ETV1,FOS,GAPDH,GOLGA4,HMGN1,MT-CO3,MT-CYB,MT-ND3,NOTCH1,ODC1,PFN1,PHGDH,POU2F1,RPL27,RPL3,RPL9,RPS20,RPS29,TAC3,TALDO1,VCAN,ZEB1	Akt,CDKN2A,CTNNB1,ELK1,ERK,ERK1/2,ETS1,FOXM1,HDAC1,JUN,MYC,NFkB (complex),RELA,SP1,SRF,STAT,STAT3,TP53,TP63,TP73,YAP1,dihydrotestosterone	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CAB39L	 	kinase	Inhibited	-2.668	 	-0.230	-1.942	1.21E-12	ATP5F1E,ATP5ME,ATP5MF,CDKN1A,COX6C,NDUFA12,NDUFA13,NDUFA3,UQCR11,UQCRQ	AR,CAB39L,CARM1,HIF1A,PPARGC1A	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	metribolone	 	chemical reagent	Inhibited	-2.158	 	-0.175	-1.345	2.82E-12	ATP5F1C,ATP5F1E,ATP5ME,ATP5MF,BAX,CDKN1A,COX6C,DBI,EGR1,ETV1,FOS,GADD45G,GAPDH,H2AZ1,HES6,HNRNPDL,IDH2,MIF,NDUFA3,NDUFA6,NDUFB1,PGK1,TPI1,TXNIP,VCAN	CDKN2A,CTNNB1,Creb,D-glucose,DDX5,EP300,FOXO3,JUN,LDLR,MAX,NFkB (complex),PDX1,RELA,SIRT1,SP1,STAT3,metribolone,palmitic acid	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	DDX5	 	enzyme	 	-1.860	 	-0.205	-1.249	1.35E-11	ATP5F1C,ATP5ME,BAX,BBC3,CDKN1A,COX6C,FOS,NDUFA12,NDUFA6,NDUFB1,UQCRQ	CEBPB,DDX5,E2F1,EP300,HDAC1,RB1,SP1	
